turbine_num,code,time_on,time_off,duration,stop_cat,description
22,82,12/16/2015 15:23,12/18/2015 1:43,1 days 10:20:04.000000000,ok,description anonymised
22,171,12/16/2015 15:23,12/16/2015 15:24,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/16/2015 15:24,12/16/2015 15:24,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/16/2015 15:25,12/16/2015 15:25,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/16/2015 15:25,12/16/2015 15:26,0 days 00:00:30.000000000,ok,description anonymised
22,207,12/16/2015 15:25,12/17/2015 19:38,1 days 04:12:39.000000000,ok,description anonymised
22,97,12/16/2015 15:26,12/16/2015 15:27,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/16/2015 15:27,12/16/2015 15:28,0 days 00:01:48.000000000,ok,description anonymised
22,84,12/16/2015 15:28,12/17/2015 14:56,0 days 23:27:22.000000000,ok,description anonymised
22,101,12/17/2015 1:49,12/17/2015 4:33,0 days 02:44:11.000000000,ok,description anonymised
21,101,12/17/2015 1:49,12/17/2015 4:33,0 days 02:44:11.000000000,ok,description anonymised
21,196,12/17/2015 4:33,12/17/2015 4:33,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/17/2015 4:33,12/17/2015 4:33,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/17/2015 4:34,12/17/2015 4:40,0 days 00:06:23.000000000,ok,description anonymised
21,101,12/17/2015 4:34,12/17/2015 4:40,0 days 00:06:23.000000000,ok,description anonymised
21,196,12/17/2015 4:40,12/17/2015 4:40,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/17/2015 4:40,12/17/2015 4:40,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/17/2015 4:42,12/17/2015 4:43,0 days 00:01:54.000000000,ok,description anonymised
21,101,12/17/2015 4:42,12/17/2015 4:43,0 days 00:01:54.000000000,ok,description anonymised
22,196,12/17/2015 4:43,12/17/2015 4:44,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/17/2015 4:43,12/17/2015 4:44,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/17/2015 4:45,12/17/2015 4:49,0 days 00:04:38.000000000,ok,description anonymised
22,101,12/17/2015 4:45,12/17/2015 4:49,0 days 00:04:38.000000000,ok,description anonymised
21,196,12/17/2015 4:49,12/17/2015 4:49,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/17/2015 4:49,12/17/2015 4:49,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/17/2015 4:54,12/17/2015 4:58,0 days 00:04:08.000000000,ok,description anonymised
22,101,12/17/2015 4:54,12/17/2015 4:58,0 days 00:04:08.000000000,ok,description anonymised
22,196,12/17/2015 4:58,12/17/2015 4:58,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/17/2015 4:58,12/17/2015 4:58,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/17/2015 4:58,12/17/2015 5:00,0 days 00:02:00.000000000,ok,description anonymised
22,101,12/17/2015 4:58,12/17/2015 5:00,0 days 00:02:00.000000000,ok,description anonymised
22,196,12/17/2015 5:00,12/17/2015 5:00,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/17/2015 5:00,12/17/2015 5:00,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/17/2015 5:04,12/17/2015 5:07,0 days 00:03:02.000000000,ok,description anonymised
22,101,12/17/2015 5:04,12/17/2015 5:07,0 days 00:03:02.000000000,ok,description anonymised
21,196,12/17/2015 5:07,12/17/2015 5:07,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/17/2015 5:07,12/17/2015 5:07,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/17/2015 5:22,12/17/2015 5:29,0 days 00:06:41.000000000,ok,description anonymised
21,101,12/17/2015 5:22,12/17/2015 5:29,0 days 00:06:41.000000000,ok,description anonymised
22,196,12/17/2015 5:29,12/17/2015 5:29,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/17/2015 5:29,12/17/2015 5:29,0 days 00:00:05.000000000,ok,description anonymised
22,141,12/17/2015 14:56,12/17/2015 15:29,0 days 00:32:50.000000000,ok,description anonymised
21,141,12/17/2015 14:56,12/17/2015 20:01,0 days 05:04:49.000000000,ok,description anonymised
22,93,12/17/2015 14:56,12/17/2015 14:57,0 days 00:00:42.000000000,ok,description anonymised
21,93,12/17/2015 14:56,12/17/2015 14:57,0 days 00:00:46.000000000,ok,description anonymised
22,97,12/17/2015 15:29,12/17/2015 15:30,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/17/2015 15:30,12/17/2015 15:32,0 days 00:01:59.000000000,ok,description anonymised
22,84,12/17/2015 15:32,12/17/2015 19:38,0 days 04:06:11.000000000,ok,description anonymised
22,141,12/17/2015 19:38,12/17/2015 19:38,0 days 00:00:26.000000000,ok,description anonymised
22,15,12/17/2015 19:38,12/17/2015 20:01,0 days 00:23:20.000000000,maintenance,description anonymised
22,93,12/17/2015 19:38,12/17/2015 19:39,0 days 00:00:56.000000000,ok,description anonymised
21,97,12/17/2015 20:01,12/17/2015 20:02,0 days 00:01:00.000000000,ok,description anonymised
22,207,12/17/2015 20:01,12/18/2015 1:43,0 days 05:42:02.000000000,ok,description anonymised
22,97,12/17/2015 20:01,12/17/2015 20:02,0 days 00:01:00.000000000,ok,description anonymised
21,9,12/17/2015 20:02,12/17/2015 20:03,0 days 00:01:43.000000000,ok,description anonymised
22,9,12/17/2015 20:02,12/17/2015 20:04,0 days 00:01:58.000000000,ok,description anonymised
21,84,12/17/2015 20:03,12/17/2015 22:20,0 days 02:16:08.000000000,ok,description anonymised
22,84,12/17/2015 20:04,12/18/2015 1:43,0 days 05:39:04.000000000,ok,description anonymised
21,141,12/17/2015 22:20,12/17/2015 22:20,0 days 00:00:01.000000000,ok,description anonymised
21,93,12/17/2015 22:20,12/17/2015 22:21,0 days 00:01:08.000000000,ok,description anonymised
21,97,12/17/2015 22:21,12/17/2015 22:23,0 days 00:02:13.000000000,ok,description anonymised
21,193,12/17/2015 22:21,12/17/2015 22:23,0 days 00:02:11.000000000,ok,description anonymised
21,9,12/17/2015 22:23,12/17/2015 22:25,0 days 00:01:55.000000000,ok,description anonymised
21,84,12/17/2015 22:25,12/19/2015 21:40,1 days 23:15:26.000000000,ok,description anonymised
22,113,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:10.000000000,fault_pt,description anonymised
22,68,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:10.000000000,fault_pt,description anonymised
22,502,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:10.000000000,fault_pt,description anonymised pitch axis 3
22,144,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:10.000000000,fault_pt,description anonymised
22,177,12/18/2015 1:43,12/18/2015 1:44,0 days 00:00:13.000000000,test,description anonymised
22,301,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:05.000000000,fault_pt,description anonymised pitch axis 2
22,300,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:05.000000000,fault_pt,description anonymised pitch axis 1
22,55,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:04.000000000,ok,description anonymised
22,600,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,25,12/18/2015 1:43,12/18/2015 1:46,0 days 00:02:09.000000000,test,description anonymised
22,170,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,198,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,ok,description anonymised
22,600,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,15,12/18/2015 1:43,12/18/2015 1:44,0 days 00:00:07.000000000,maintenance,description anonymised
22,45,12/18/2015 1:43,12/18/2015 1:46,0 days 00:02:37.000000000,test,description anonymised
22,30,12/18/2015 1:43,12/18/2015 1:46,0 days 00:02:09.000000000,test,description anonymised
22,600,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,112,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,112,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,144,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,122,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,sensor,description anonymised
22,170,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,112,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,170,12/18/2015 1:43,12/18/2015 1:43,0 days 00:00:00.000000000,fault_pt,description anonymised
22,171,12/18/2015 1:44,12/18/2015 1:44,0 days 00:00:29.000000000,ok,description anonymised
22,171,12/18/2015 1:44,12/18/2015 1:45,0 days 00:00:28.000000000,ok,description anonymised
22,171,12/18/2015 1:45,12/18/2015 1:45,0 days 00:00:29.000000000,ok,description anonymised
22,171,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:01.000000000,ok,description anonymised
22,171,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:26.000000000,ok,description anonymised
22,15,12/18/2015 1:46,12/18/2015 1:47,0 days 00:00:32.000000000,maintenance,description anonymised
22,82,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:01.000000000,ok,description anonymised
22,170,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:01.000000000,fault_pt,description anonymised
22,198,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:01.000000000,ok,description anonymised
22,500,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:23.000000000,fault_pt,description anonymised pitch axis 1
22,82,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:00.000000000,ok,description anonymised
22,45,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:00.000000000,test,description anonymised
22,170,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:00.000000000,fault_pt,description anonymised
22,113,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:04.000000000,fault_pt,description anonymised
22,144,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:15.000000000,fault_pt,description anonymised
22,700,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:14.000000000,fault_pt,description anonymised pitch axis 1
22,198,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:00.000000000,ok,description anonymised
22,45,12/18/2015 1:46,12/18/2015 1:48,0 days 00:02:03.000000000,test,description anonymised
22,82,12/18/2015 1:46,12/18/2015 1:46,0 days 00:00:00.000000000,ok,description anonymised
22,171,12/18/2015 1:47,12/18/2015 1:48,0 days 00:00:29.000000000,ok,description anonymised
22,171,12/18/2015 1:48,12/18/2015 1:48,0 days 00:00:30.000000000,ok,description anonymised
22,82,12/18/2015 1:48,12/18/2015 2:27,0 days 00:38:27.000000000,ok,description anonymised
22,171,12/18/2015 1:48,12/18/2015 1:49,0 days 00:00:30.000000000,ok,description anonymised
22,207,12/18/2015 1:48,12/18/2015 2:27,0 days 00:38:27.000000000,ok,description anonymised
22,97,12/18/2015 1:49,12/18/2015 1:50,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/18/2015 1:50,12/18/2015 1:52,0 days 00:01:55.000000000,ok,description anonymised
22,84,12/18/2015 1:52,12/18/2015 2:27,0 days 00:35:02.000000000,ok,description anonymised
22,68,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:06.000000000,fault_pt,description anonymised
22,501,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:06.000000000,fault_pt,description anonymised pitch axis 2
22,144,12/18/2015 2:27,12/18/2015 2:28,0 days 00:01:13.000000000,fault_pt,description anonymised
22,113,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:06.000000000,fault_pt,description anonymised
22,300,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:01.000000000,fault_pt,description anonymised pitch axis 1
22,302,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:01.000000000,fault_pt,description anonymised pitch axis 3
22,55,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:00.000000000,ok,description anonymised
22,177,12/18/2015 2:27,12/18/2015 2:53,0 days 00:26:01.000000000,test,description anonymised
22,198,12/18/2015 2:53,12/18/2015 2:53,0 days 00:00:01.000000000,ok,description anonymised
22,15,12/18/2015 2:53,12/18/2015 2:53,0 days 00:00:11.000000000,maintenance,description anonymised
22,82,12/18/2015 2:53,12/22/2015 6:02,4 days 03:09:03.000000000,ok,description anonymised
22,30,12/18/2015 2:53,12/18/2015 2:55,0 days 00:02:02.000000000,test,description anonymised
22,25,12/18/2015 2:53,12/18/2015 2:55,0 days 00:02:02.000000000,test,description anonymised
22,171,12/18/2015 2:54,12/18/2015 2:54,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/18/2015 2:54,12/18/2015 2:55,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/18/2015 2:55,12/18/2015 2:56,0 days 00:00:30.000000000,ok,description anonymised
22,207,12/18/2015 2:55,12/22/2015 2:20,3 days 23:24:41.000000000,ok,description anonymised
22,97,12/18/2015 2:56,12/18/2015 2:57,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/18/2015 2:57,12/18/2015 2:58,0 days 00:01:51.000000000,ok,description anonymised
22,84,12/18/2015 2:58,12/22/2015 2:20,3 days 23:21:21.000000000,ok,description anonymised
21,101,12/19/2015 0:21,12/19/2015 9:13,0 days 08:52:49.000000000,ok,description anonymised
22,101,12/19/2015 0:21,12/19/2015 9:13,0 days 08:52:49.000000000,ok,description anonymised
21,196,12/19/2015 9:13,12/19/2015 9:13,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/19/2015 9:13,12/19/2015 9:13,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/19/2015 11:24,12/19/2015 11:58,0 days 00:34:46.000000000,ok,description anonymised
22,101,12/19/2015 11:24,12/19/2015 11:58,0 days 00:34:46.000000000,ok,description anonymised
22,196,12/19/2015 11:58,12/19/2015 11:58,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/19/2015 11:58,12/19/2015 11:58,0 days 00:00:05.000000000,ok,description anonymised
21,9,12/19/2015 21:40,12/19/2015 21:58,0 days 00:17:30.000000000,ok,description anonymised
21,84,12/19/2015 21:58,12/21/2015 20:39,1 days 22:41:25.000000000,ok,description anonymised
21,101,12/20/2015 1:50,12/20/2015 2:04,0 days 00:14:11.000000000,ok,description anonymised
22,101,12/20/2015 1:50,12/20/2015 2:04,0 days 00:14:11.000000000,ok,description anonymised
21,196,12/20/2015 2:04,12/20/2015 2:04,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 2:04,12/20/2015 2:04,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 2:04,12/20/2015 2:07,0 days 00:02:41.000000000,ok,description anonymised
21,101,12/20/2015 2:04,12/20/2015 2:07,0 days 00:02:41.000000000,ok,description anonymised
22,196,12/20/2015 2:07,12/20/2015 2:07,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/20/2015 2:07,12/20/2015 2:07,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/20/2015 2:07,12/20/2015 2:10,0 days 00:03:13.000000000,ok,description anonymised
22,101,12/20/2015 2:07,12/20/2015 2:10,0 days 00:03:13.000000000,ok,description anonymised
21,196,12/20/2015 2:10,12/20/2015 2:11,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 2:10,12/20/2015 2:11,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/20/2015 2:11,12/20/2015 2:28,0 days 00:16:41.000000000,ok,description anonymised
22,101,12/20/2015 2:11,12/20/2015 2:28,0 days 00:16:41.000000000,ok,description anonymised
21,196,12/20/2015 2:28,12/20/2015 2:28,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 2:28,12/20/2015 2:28,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 2:30,12/20/2015 2:32,0 days 00:02:19.000000000,ok,description anonymised
21,101,12/20/2015 2:30,12/20/2015 2:32,0 days 00:02:19.000000000,ok,description anonymised
21,196,12/20/2015 2:32,12/20/2015 2:32,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 2:32,12/20/2015 2:32,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 2:36,12/20/2015 2:38,0 days 00:01:48.000000000,ok,description anonymised
21,101,12/20/2015 2:36,12/20/2015 2:38,0 days 00:01:48.000000000,ok,description anonymised
21,196,12/20/2015 2:38,12/20/2015 2:38,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 2:38,12/20/2015 2:38,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 2:40,12/20/2015 2:42,0 days 00:02:07.000000000,ok,description anonymised
21,101,12/20/2015 2:40,12/20/2015 2:42,0 days 00:02:07.000000000,ok,description anonymised
21,196,12/20/2015 2:42,12/20/2015 2:42,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 2:42,12/20/2015 2:42,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 2:50,12/20/2015 2:51,0 days 00:01:48.000000000,ok,description anonymised
21,101,12/20/2015 2:50,12/20/2015 2:51,0 days 00:01:48.000000000,ok,description anonymised
22,196,12/20/2015 2:51,12/20/2015 2:51,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/20/2015 2:51,12/20/2015 2:51,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/20/2015 2:54,12/20/2015 6:01,0 days 03:07:31.000000000,ok,description anonymised
22,101,12/20/2015 2:54,12/20/2015 6:01,0 days 03:07:31.000000000,ok,description anonymised
22,196,12/20/2015 6:01,12/20/2015 6:01,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/20/2015 6:01,12/20/2015 6:01,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 6:06,12/20/2015 6:08,0 days 00:02:15.000000000,ok,description anonymised
21,101,12/20/2015 6:06,12/20/2015 6:08,0 days 00:02:15.000000000,ok,description anonymised
21,196,12/20/2015 6:08,12/20/2015 6:08,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 6:08,12/20/2015 6:08,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/20/2015 6:12,12/20/2015 6:14,0 days 00:01:35.000000000,ok,description anonymised
22,101,12/20/2015 6:12,12/20/2015 6:14,0 days 00:01:35.000000000,ok,description anonymised
21,196,12/20/2015 6:14,12/20/2015 6:14,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 6:14,12/20/2015 6:14,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/20/2015 6:32,12/20/2015 6:34,0 days 00:01:41.000000000,ok,description anonymised
22,101,12/20/2015 6:32,12/20/2015 6:34,0 days 00:01:41.000000000,ok,description anonymised
21,196,12/20/2015 6:34,12/20/2015 6:34,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/20/2015 6:34,12/20/2015 6:34,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/20/2015 6:36,12/20/2015 9:13,0 days 02:37:13.000000000,ok,description anonymised
22,101,12/20/2015 6:36,12/20/2015 9:13,0 days 02:37:13.000000000,ok,description anonymised
22,196,12/20/2015 9:13,12/20/2015 9:13,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/20/2015 9:13,12/20/2015 9:13,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/20/2015 9:19,12/20/2015 9:31,0 days 00:11:48.000000000,ok,description anonymised
21,101,12/20/2015 9:19,12/20/2015 9:31,0 days 00:11:48.000000000,ok,description anonymised
22,196,12/20/2015 9:31,12/20/2015 9:31,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/20/2015 9:31,12/20/2015 9:31,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/21/2015 4:17,12/21/2015 4:47,0 days 00:30:09.000000000,ok,description anonymised
21,101,12/21/2015 4:17,12/21/2015 4:47,0 days 00:30:09.000000000,ok,description anonymised
22,196,12/21/2015 4:47,12/21/2015 4:47,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/21/2015 4:47,12/21/2015 4:47,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/21/2015 5:13,12/21/2015 7:37,0 days 02:23:35.000000000,ok,description anonymised
21,101,12/21/2015 5:13,12/21/2015 7:37,0 days 02:23:35.000000000,ok,description anonymised
22,196,12/21/2015 7:37,12/21/2015 7:37,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/21/2015 7:37,12/21/2015 7:37,0 days 00:00:05.000000000,ok,description anonymised
21,141,12/21/2015 20:39,12/21/2015 20:40,0 days 00:00:19.000000000,ok,description anonymised
21,73,12/21/2015 20:39,12/21/2015 20:39,0 days 00:00:01.000000000,sensor,description anonymised
21,207,12/21/2015 20:39,12/21/2015 20:40,0 days 00:00:19.000000000,ok,description anonymised
21,82,12/21/2015 20:39,12/22/2015 6:03,0 days 09:23:18.000000000,ok,description anonymised
21,25,12/21/2015 20:40,12/21/2015 20:43,0 days 00:03:12.000000000,test,description anonymised
21,93,12/21/2015 20:40,12/21/2015 20:41,0 days 00:01:05.000000000,ok,description anonymised
21,30,12/21/2015 20:40,12/21/2015 20:43,0 days 00:03:11.000000000,test,description anonymised
21,171,12/21/2015 20:41,12/21/2015 20:41,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/21/2015 20:41,12/21/2015 20:42,0 days 00:00:29.000000000,ok,description anonymised
21,171,12/21/2015 20:42,12/21/2015 20:43,0 days 00:00:28.000000000,ok,description anonymised
21,207,12/21/2015 20:43,12/22/2015 6:03,0 days 09:19:48.000000000,ok,description anonymised
21,171,12/21/2015 20:43,12/21/2015 20:43,0 days 00:00:30.000000000,ok,description anonymised
21,97,12/21/2015 20:43,12/21/2015 20:44,0 days 00:01:00.000000000,ok,description anonymised
21,9,12/21/2015 20:44,12/21/2015 20:46,0 days 00:02:13.000000000,ok,description anonymised
21,84,12/21/2015 20:46,12/22/2015 6:03,0 days 09:16:05.000000000,ok,description anonymised
21,101,12/22/2015 0:10,12/22/2015 6:03,0 days 05:53:44.000000000,ok,description anonymised
22,101,12/22/2015 0:10,12/22/2015 6:03,0 days 05:53:44.000000000,ok,description anonymised
22,18,12/22/2015 2:20,12/22/2015 2:30,0 days 00:09:53.000000000,ok,description anonymised
22,141,12/22/2015 2:20,12/22/2015 2:20,0 days 00:00:26.000000000,ok,description anonymised
22,93,12/22/2015 2:20,12/22/2015 2:21,0 days 00:00:43.000000000,ok,description anonymised
22,171,12/22/2015 2:30,12/22/2015 2:30,0 days 00:00:30.000000000,ok,description anonymised
22,207,12/22/2015 2:30,12/22/2015 6:02,0 days 03:32:27.000000000,ok,description anonymised
22,97,12/22/2015 2:30,12/22/2015 2:31,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/22/2015 2:31,12/22/2015 2:33,0 days 00:01:35.000000000,ok,description anonymised
22,84,12/22/2015 2:33,12/22/2015 6:02,0 days 03:29:22.000000000,ok,description anonymised
22,73,12/22/2015 6:02,12/22/2015 6:03,0 days 00:00:55.000000000,sensor,description anonymised
22,141,12/22/2015 6:02,12/22/2015 6:03,0 days 00:00:26.000000000,ok,description anonymised
22,93,12/22/2015 6:03,12/22/2015 6:03,0 days 00:00:48.000000000,ok,description anonymised
21,73,12/22/2015 6:03,12/22/2015 6:04,0 days 00:01:52.000000000,sensor,description anonymised
21,141,12/22/2015 6:03,12/22/2015 6:03,0 days 00:00:19.000000000,ok,description anonymised
21,93,12/22/2015 6:03,12/22/2015 6:04,0 days 00:01:05.000000000,ok,description anonymised
22,207,12/22/2015 6:03,12/22/2015 6:04,0 days 00:00:36.000000000,ok,description anonymised
22,82,12/22/2015 6:03,12/24/2015 9:05,2 days 03:02:18.000000000,ok,description anonymised
22,97,12/22/2015 6:03,12/22/2015 6:04,0 days 00:00:17.000000000,ok,description anonymised
22,196,12/22/2015 6:03,12/22/2015 6:04,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/22/2015 6:03,12/22/2015 6:04,0 days 00:00:05.000000000,ok,description anonymised
22,30,12/22/2015 6:04,12/22/2015 6:06,0 days 00:02:06.000000000,test,description anonymised
22,25,12/22/2015 6:04,12/22/2015 6:06,0 days 00:02:06.000000000,test,description anonymised
22,171,12/22/2015 6:04,12/22/2015 6:04,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/22/2015 6:04,12/22/2015 6:05,0 days 00:00:29.000000000,ok,description anonymised
21,82,12/22/2015 6:04,12/22/2015 7:42,0 days 01:37:27.000000000,ok,description anonymised
21,97,12/22/2015 6:04,12/22/2015 6:05,0 days 00:01:00.000000000,ok,description anonymised
21,207,12/22/2015 6:04,12/22/2015 7:42,0 days 01:37:27.000000000,ok,description anonymised
22,171,12/22/2015 6:05,12/22/2015 6:06,0 days 00:00:29.000000000,ok,description anonymised
21,9,12/22/2015 6:05,12/22/2015 6:08,0 days 00:02:06.000000000,ok,description anonymised
22,207,12/22/2015 6:06,12/23/2015 18:47,1 days 12:41:46.000000000,ok,description anonymised
22,171,12/22/2015 6:06,12/22/2015 6:06,0 days 00:00:29.000000000,ok,description anonymised
22,97,12/22/2015 6:06,12/22/2015 6:07,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/22/2015 6:07,12/22/2015 6:09,0 days 00:01:51.000000000,ok,description anonymised
21,84,12/22/2015 6:08,12/22/2015 7:42,0 days 01:34:21.000000000,ok,description anonymised
22,84,12/22/2015 6:09,12/23/2015 18:47,1 days 12:38:26.000000000,ok,description anonymised
22,101,12/22/2015 6:10,12/22/2015 6:13,0 days 00:03:05.000000000,ok,description anonymised
21,101,12/22/2015 6:10,12/22/2015 6:13,0 days 00:03:05.000000000,ok,description anonymised
21,196,12/22/2015 6:13,12/22/2015 6:13,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/22/2015 6:13,12/22/2015 6:13,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/22/2015 6:36,12/22/2015 6:41,0 days 00:04:31.000000000,ok,description anonymised
21,101,12/22/2015 6:36,12/22/2015 6:41,0 days 00:04:31.000000000,ok,description anonymised
21,196,12/22/2015 6:41,12/22/2015 6:41,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/22/2015 6:41,12/22/2015 6:41,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/22/2015 6:46,12/22/2015 6:48,0 days 00:01:53.000000000,ok,description anonymised
21,101,12/22/2015 6:46,12/22/2015 6:48,0 days 00:01:53.000000000,ok,description anonymised
22,196,12/22/2015 6:48,12/22/2015 6:48,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/22/2015 6:48,12/22/2015 6:48,0 days 00:00:05.000000000,ok,description anonymised
21,73,12/22/2015 7:42,12/22/2015 7:42,0 days 00:00:18.000000000,sensor,description anonymised
21,141,12/22/2015 7:42,12/22/2015 7:42,0 days 00:00:24.000000000,ok,description anonymised
21,82,12/22/2015 7:42,12/22/2015 7:42,0 days 00:00:00.000000000,ok,description anonymised
21,207,12/22/2015 7:42,12/22/2015 7:42,0 days 00:00:00.000000000,ok,description anonymised
21,73,12/22/2015 7:42,12/22/2015 7:42,0 days 00:00:00.000000000,sensor,description anonymised
21,82,12/22/2015 7:42,12/22/2015 13:50,0 days 06:07:44.000000000,ok,description anonymised
21,207,12/22/2015 7:42,12/22/2015 13:50,0 days 06:07:44.000000000,ok,description anonymised
21,93,12/22/2015 7:42,12/22/2015 7:43,0 days 00:00:59.000000000,ok,description anonymised
21,97,12/22/2015 7:43,12/22/2015 7:45,0 days 00:01:32.000000000,ok,description anonymised
