,Unnamed: 0,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg
47936,72288,T06,2016-12-13T16:10:00+00:00,1270.6,1234.6,1250.0,6.4,52,44,45,45
47937,194723,T06,2016-12-13T16:20:00+00:00,1268.2,1235.4,1249.7,5.7,54,47,48,48
47938,85942,T06,2016-12-13T16:30:00+00:00,1275.7,1230.8,1250.1,7.0,56,49,50,51
47939,50909,T06,2016-12-13T16:40:00+00:00,1260.7,1233.2,1248.4,5.0,57,51,52,53
47940,41925,T06,2016-12-13T16:50:00+00:00,1255.5,149.4,865.3,487.5,57,51,53,53
47941,127647,T06,2016-12-13T17:00:00+00:00,505.7,234.8,260.3,26.0,52,49,50,50
47942,152421,T06,2016-12-13T17:10:00+00:00,1343.1,171.9,1007.9,398.5,51,47,48,48
47943,204350,T06,2016-12-13T17:20:00+00:00,1353.3,292.0,1154.5,273.9,52,46,47,47
47944,20222,T06,2016-12-13T17:30:00+00:00,1281.5,1235.2,1251.6,8.3,55,47,48,49
47945,127653,T06,2016-12-13T17:40:00+00:00,1283.7,1234.0,1254.7,9.0,56,49,50,50
47946,85947,T06,2016-12-13T17:50:00+00:00,1359.2,1234.0,1264.8,19.9,57,50,52,52
47947,127657,T06,2016-12-13T18:00:00+00:00,1292.2,1231.2,1260.1,12.6,58,51,53,53
47948,85951,T06,2016-12-13T18:10:00+00:00,1271.4,1234.5,1252.3,6.8,58,52,54,54
47949,186403,T06,2016-12-13T18:20:00+00:00,1313.8,1234.5,1266.3,15.0,59,53,55,55
47950,85956,T06,2016-12-13T18:30:00+00:00,1388.2,1240.7,1278.3,26.9,59,54,56,56
47951,50914,T06,2016-12-13T18:40:00+00:00,1263.8,1239.3,1251.4,4.7,59,55,56,56
47952,152426,T06,2016-12-13T18:50:00+00:00,1266.8,1233.2,1248.8,5.5,59,55,57,57
47953,152427,T06,2016-12-13T19:00:00+00:00,1261.1,162.3,753.0,484.7,58,55,57,57
47954,204357,T06,2016-12-13T19:10:00+00:00,311.2,230.9,269.2,23.5,53,52,53,53
47955,147745,T06,2016-12-13T19:20:00+00:00,235.0,162.9,185.1,14.2,49,49,50,50
47956,152431,T06,2016-12-13T19:30:00+00:00,169.6,132.0,149.7,11.7,47,47,48,47
47957,199142,T06,2016-12-13T19:40:00+00:00,189.8,114.9,141.4,20.1,44,45,45,45
47958,204359,T06,2016-12-13T19:50:00+00:00,221.3,188.6,203.3,8.7,41,42,43,43
47959,85960,T06,2016-12-13T20:00:00+00:00,258.2,205.1,230.6,16.5,39,40,41,41
47960,147748,T06,2016-12-13T20:10:00+00:00,229.6,199.7,215.0,8.5,37,38,39,39
47961,50924,T06,2016-12-13T20:20:00+00:00,210.8,188.0,198.2,5.9,35,37,37,37
47962,20243,T06,2016-12-13T20:30:00+00:00,199.4,162.1,180.2,6.9,34,36,36,36
47963,186412,T06,2016-12-13T20:40:00+00:00,168.6,131.5,153.3,9.6,33,35,35,35
47964,157000,T06,2016-12-13T20:50:00+00:00,231.0,150.6,184.5,25.4,32,34,34,34
47965,152437,T06,2016-12-13T21:00:00+00:00,259.4,222.0,238.8,10.9,31,34,34,34
47966,157002,T06,2016-12-13T21:10:00+00:00,272.1,227.7,244.2,12.0,30,34,34,34
47967,152439,T06,2016-12-13T21:20:00+00:00,282.6,252.4,270.2,7.3,30,34,33,34
47968,50932,T06,2016-12-13T21:30:00+00:00,317.3,264.9,282.4,16.7,30,33,33,34
47969,32968,T06,2016-12-13T21:40:00+00:00,1383.4,297.3,776.2,462.5,30,33,33,34
47970,204366,T06,2016-12-13T21:50:00+00:00,1260.7,169.5,1018.3,408.8,37,36,36,37
47971,186423,T06,2016-12-13T22:00:00+00:00,1366.6,294.4,981.4,414.8,38,37,37,38
47972,199150,T06,2016-12-13T22:10:00+00:00,1266.9,1233.5,1249.0,4.5,42,40,41,41
47973,157007,T06,2016-12-13T22:20:00+00:00,1259.9,1233.2,1248.8,4.1,44,43,44,45
47974,194001,T06,2016-12-13T22:30:00+00:00,1260.3,1237.2,1249.5,4.0,45,46,47,48
47975,41356,T06,2016-12-13T22:40:00+00:00,1267.6,1233.6,1248.7,4.8,47,48,50,50
47976,127435,T06,2016-12-13T22:50:00+00:00,1259.7,86.4,597.1,454.0,47,49,50,51
47977,32975,T06,2016-12-13T23:00:00+00:00,1359.6,291.6,1171.0,236.1,46,47,48,49
47978,96465,T06,2016-12-13T23:10:00+00:00,1261.9,1239.3,1248.8,3.4,48,48,50,50
47979,41358,T06,2016-12-13T23:20:00+00:00,1261.6,1231.6,1249.1,5.5,49,49,51,51
47980,146622,T06,2016-12-13T23:30:00+00:00,1259.8,1234.1,1248.4,3.7,50,50,52,52
47981,127438,T06,2016-12-13T23:40:00+00:00,1261.9,1238.0,1248.9,4.0,50,51,52,53
47982,50934,T06,2016-12-13T23:50:00+00:00,1256.6,1241.5,1248.8,2.8,50,51,53,53
47983,50936,T06,2016-12-14T00:00:00+00:00,1261.4,1238.6,1248.7,3.5,51,52,54,54
47984,194007,T06,2016-12-14T00:10:00+00:00,1254.2,1239.5,1248.6,2.4,51,52,54,54
47985,186428,T06,2016-12-14T00:20:00+00:00,1258.2,1238.6,1248.8,2.8,51,53,54,55
47986,45546,T06,2016-12-14T00:30:00+00:00,1257.9,177.8,896.8,468.4,51,53,54,54
47987,72015,T06,2016-12-14T00:40:00+00:00,299.0,248.5,269.1,10.0,48,50,51,51
47988,85991,T06,2016-12-14T00:50:00+00:00,1364.4,259.0,803.0,469.7,45,48,48,48
47989,72016,T06,2016-12-14T01:00:00+00:00,1256.7,1233.7,1248.6,3.4,47,48,49,49
47990,50943,T06,2016-12-14T01:10:00+00:00,1288.5,174.3,576.2,418.9,47,47,48,49
47991,127449,T06,2016-12-14T01:20:00+00:00,1352.0,1223.8,1251.0,14.5,46,46,48,48
47992,198886,T06,2016-12-14T01:30:00+00:00,1257.6,1238.0,1248.8,2.9,47,48,49,49
47993,32980,T06,2016-12-14T01:40:00+00:00,1262.0,170.8,1077.2,369.6,48,49,50,50
47994,50945,T06,2016-12-14T01:50:00+00:00,297.7,267.4,277.9,6.8,46,47,48,48
47995,127450,T06,2016-12-14T02:00:00+00:00,303.2,242.1,266.7,16.1,43,45,45,45
47996,96481,T06,2016-12-14T02:10:00+00:00,1355.7,241.8,490.3,387.3,41,42,43,43
47997,41373,T06,2016-12-14T02:20:00+00:00,1261.4,1239.5,1248.8,2.7,39,42,43,43
47998,198888,T06,2016-12-14T02:30:00+00:00,1256.1,1239.0,1249.4,2.8,42,44,45,45
47999,20000,T06,2016-12-14T02:40:00+00:00,1271.3,1232.9,1253.4,5.9,41,45,47,47
48000,194327,T06,2016-12-14T02:50:00+00:00,1272.6,1236.7,1251.8,6.4,40,47,48,48
48001,186443,T06,2016-12-14T03:00:00+00:00,1266.6,1237.8,1249.7,5.2,41,48,49,49
48002,50948,T06,2016-12-14T03:10:00+00:00,1260.8,1235.7,1248.8,3.6,42,49,50,50
48003,86004,T06,2016-12-14T03:20:00+00:00,1269.0,1232.5,1248.9,6.0,41,50,51,51
48004,72028,T06,2016-12-14T03:30:00+00:00,1260.1,1235.9,1248.8,3.6,44,50,52,52
48005,41576,T06,2016-12-14T03:40:00+00:00,1261.6,1234.3,1249.2,3.7,46,51,53,53
48006,152182,T06,2016-12-14T03:50:00+00:00,1256.1,1238.4,1249.0,2.4,47,51,53,53
48007,173032,T06,2016-12-14T04:00:00+00:00,1254.9,1238.7,1248.4,2.2,48,52,54,54
48008,152188,T06,2016-12-14T04:10:00+00:00,1257.4,1232.1,1248.7,2.9,48,52,54,54
48009,127457,T06,2016-12-14T04:20:00+00:00,1259.2,1236.6,1248.9,3.9,49,53,55,55
48010,194334,T06,2016-12-14T04:30:00+00:00,1256.6,1235.6,1248.9,3.2,50,53,55,55
48011,32989,T06,2016-12-14T04:40:00+00:00,1259.3,1237.4,1248.8,3.4,50,54,56,56
48012,194336,T06,2016-12-14T04:50:00+00:00,1258.8,1237.5,1248.7,2.6,49,54,56,56
48013,72032,T06,2016-12-14T05:00:00+00:00,1262.8,1232.2,1248.9,4.8,50,54,56,56
48014,204397,T06,2016-12-14T05:10:00+00:00,1380.7,179.2,925.2,436.0,49,53,54,54
48015,152193,T06,2016-12-14T05:20:00+00:00,1264.5,1237.3,1250.9,6.0,49,52,54,54
48016,86014,T06,2016-12-14T05:30:00+00:00,1306.9,1241.1,1260.0,11.6,50,53,55,55
48017,173037,T06,2016-12-14T05:40:00+00:00,1381.4,1245.1,1289.7,28.8,50,54,55,55
48018,198901,T06,2016-12-14T05:50:00+00:00,1571.6,1311.6,1430.5,74.2,53,55,56,56
48019,147381,T06,2016-12-14T06:00:00+00:00,1621.6,1419.6,1506.9,49.3,56,56,57,57
48020,147383,T06,2016-12-14T06:10:00+00:00,1490.9,1337.0,1427.7,32.6,54,57,58,58
48021,41599,T06,2016-12-14T06:20:00+00:00,1404.2,1254.1,1314.1,38.8,51,57,59,58
48022,45567,T06,2016-12-14T06:30:00+00:00,1297.6,1243.8,1257.3,9.6,48,57,59,59
48023,204404,T06,2016-12-14T06:40:00+00:00,1269.3,1240.9,1253.3,4.8,45,57,59,59
48024,173041,T06,2016-12-14T06:50:00+00:00,1290.9,1249.1,1264.6,7.8,44,57,59,59
48025,32998,T06,2016-12-14T07:00:00+00:00,1289.2,1247.6,1259.8,7.7,43,57,59,59
48026,194354,T06,2016-12-14T07:10:00+00:00,1259.8,1238.6,1249.3,3.2,42,57,59,59
48027,32999,T06,2016-12-14T07:20:00+00:00,1259.4,140.6,574.6,497.8,42,56,58,58
48028,45574,T06,2016-12-14T07:30:00+00:00,261.7,166.6,217.5,30.3,42,53,54,54
48029,45577,T06,2016-12-14T07:40:00+00:00,1359.7,251.9,395.2,285.5,41,50,51,50
48030,186462,T06,2016-12-14T07:50:00+00:00,1256.2,1234.4,1248.9,3.2,39,48,50,50
48031,86027,T06,2016-12-14T08:00:00+00:00,1261.7,1235.7,1248.8,3.9,38,49,51,51
48032,157056,T06,2016-12-14T08:10:00+00:00,1293.9,1240.7,1254.2,8.5,37,50,52,52
48033,152216,T06,2016-12-14T08:20:00+00:00,1265.2,1205.4,1246.5,10.3,37,51,53,53
48034,204410,T06,2016-12-14T08:30:00+00:00,1229.5,0.0,194.7,369.5,37,50,51,51
48035,33011,T06,2016-12-14T08:40:00+00:00,226.5,105.3,169.8,29.7,37,47,48,48
48036,204413,T06,2016-12-14T08:50:00+00:00,1067.7,144.8,271.7,154.3,36,45,46,45
48037,102178,T06,2016-12-14T09:00:00+00:00,1367.2,1075.4,1248.4,24.2,35,44,45,45
48038,45580,T06,2016-12-14T09:10:00+00:00,1259.0,1239.2,1249.1,3.1,34,45,46,47
48039,127474,T06,2016-12-14T09:20:00+00:00,1269.1,1238.9,1248.7,4.5,34,46,48,48
48040,198928,T06,2016-12-14T09:30:00+00:00,1349.6,200.2,806.9,461.3,35,46,47,47
48041,86041,T06,2016-12-14T09:40:00+00:00,1368.2,221.9,624.1,435.6,34,44,45,45
48042,127476,T06,2016-12-14T09:50:00+00:00,1256.6,1237.0,1249.0,2.7,34,44,45,45
48043,204422,T06,2016-12-14T10:00:00+00:00,1260.1,1238.7,1248.6,3.3,34,45,47,47
48044,173057,T06,2016-12-14T10:10:00+00:00,1263.4,247.8,1043.1,393.9,34,47,48,48
48045,72066,T06,2016-12-14T10:20:00+00:00,1362.7,242.5,771.1,474.1,35,45,47,47
48046,198931,T06,2016-12-14T10:30:00+00:00,1257.8,190.4,404.2,385.1,35,44,45,45
48047,41616,T06,2016-12-14T10:40:00+00:00,232.1,184.1,205.8,10.4,34,42,43,43
48048,72068,T06,2016-12-14T10:50:00+00:00,219.2,165.1,185.1,16.8,34,40,40,40
48049,20033,T06,2016-12-14T11:00:00+00:00,273.4,178.0,213.3,27.9,33,38,38,38
48050,41625,T06,2016-12-14T11:10:00+00:00,272.5,210.4,245.4,13.1,32,36,37,37
48051,50990,T06,2016-12-14T11:20:00+00:00,438.7,174.2,224.4,41.2,31,35,35,35
48052,50992,T06,2016-12-14T11:30:00+00:00,1378.4,450.9,1215.7,130.2,30,35,36,36
48053,204432,T06,2016-12-14T11:40:00+00:00,1275.2,1224.5,1253.2,9.3,31,38,39,39
48054,152224,T06,2016-12-14T11:50:00+00:00,1358.4,1217.4,1258.1,19.4,32,41,42,43
48055,20042,T06,2016-12-14T12:00:00+00:00,1387.7,1241.4,1305.6,30.1,33,44,46,46
48056,198942,T06,2016-12-14T12:10:00+00:00,1340.7,1226.1,1258.4,20.0,35,47,49,49
48057,41634,T06,2016-12-14T12:20:00+00:00,1399.5,1207.8,1268.0,31.9,37,49,51,51
48058,198943,T06,2016-12-14T12:30:00+00:00,1436.1,1202.7,1274.6,45.1,38,51,52,53
48059,50995,T06,2016-12-14T12:40:00+00:00,1495.5,1214.1,1294.4,67.4,39,52,53,54
48060,45599,T06,2016-12-14T12:50:00+00:00,1690.9,1221.3,1427.1,153.4,41,53,54,55
48061,127484,T06,2016-12-14T13:00:00+00:00,1587.3,1197.8,1341.0,104.5,42,55,56,56
48062,51032,T06,2016-12-14T13:10:00+00:00,1594.3,1208.7,1332.0,102.7,42,55,56,56
48063,186471,T06,2016-12-14T13:20:00+00:00,1668.2,1217.2,1441.2,136.7,42,56,57,57
48064,20046,T06,2016-12-14T13:30:00+00:00,1652.4,1225.2,1423.1,107.9,43,57,58,58
48065,51035,T06,2016-12-14T13:40:00+00:00,1687.1,1290.9,1576.7,84.6,44,59,60,59
48066,20049,T06,2016-12-14T13:50:00+00:00,1623.8,1198.1,1334.7,115.0,46,60,61,60
48067,45604,T06,2016-12-14T14:00:00+00:00,1392.1,1210.6,1263.8,28.4,45,59,61,60
48068,157091,T06,2016-12-14T14:10:00+00:00,1374.6,1203.0,1257.2,25.7,44,59,61,60
48069,194391,T06,2016-12-14T14:20:00+00:00,1319.0,1212.4,1257.0,20.1,43,59,61,60
48070,20054,T06,2016-12-14T14:30:00+00:00,1599.4,1200.5,1289.6,65.4,43,59,61,60
48071,127495,T06,2016-12-14T14:40:00+00:00,1633.5,1213.6,1321.9,92.5,43,59,61,61
48072,51046,T06,2016-12-14T14:50:00+00:00,1687.1,1188.1,1411.8,118.8,43,60,61,61
48073,41639,T06,2016-12-14T15:00:00+00:00,1665.6,1200.2,1462.0,136.5,44,61,62,62
48074,86062,T06,2016-12-14T15:10:00+00:00,1665.3,1222.7,1466.0,143.4,48,63,64,63
48075,173085,T06,2016-12-14T15:20:00+00:00,1659.8,1182.4,1361.0,117.6,48,63,64,64
48076,194400,T06,2016-12-14T15:30:00+00:00,1646.6,29.1,1232.5,454.7,48,63,65,64
48077,152245,T06,2016-12-14T15:40:00+00:00,47.2,0.0,16.0,11.8,48,61,62,61
48078,152249,T06,2016-12-14T15:50:00+00:00,62.5,0.0,25.6,13.6,48,57,58,58
48079,157101,T06,2016-12-14T16:00:00+00:00,76.5,0.0,21.8,16.0,46,54,54,54
48080,102212,T06,2016-12-14T16:10:00+00:00,78.1,0.0,26.1,17.7,45,50,51,51
48081,147420,T06,2016-12-14T16:20:00+00:00,71.3,0.0,27.6,18.7,43,48,48,48
48082,173088,T06,2016-12-14T16:30:00+00:00,93.5,0.0,31.5,18.2,41,46,46,46
48083,51056,T06,2016-12-14T16:40:00+00:00,82.5,0.0,24.1,18.2,40,43,44,44
48084,152253,T06,2016-12-14T16:50:00+00:00,1479.3,0.0,250.6,487.8,39,42,42,42
48085,157113,T06,2016-12-14T17:00:00+00:00,1510.5,1261.6,1377.7,57.5,36,42,43,43
48086,127510,T06,2016-12-14T17:10:00+00:00,1491.2,1230.4,1325.5,65.9,35,45,46,46
48087,72100,T06,2016-12-14T17:20:00+00:00,1317.0,1225.3,1253.3,14.3,35,46,47,48
48088,33057,T06,2016-12-14T17:30:00+00:00,1270.4,1217.6,1248.3,7.8,35,47,49,49
48089,72102,T06,2016-12-14T17:40:00+00:00,1263.8,1224.5,1248.6,5.9,35,48,49,49
48090,33060,T06,2016-12-14T17:50:00+00:00,1374.9,111.5,609.4,465.1,35,47,48,48
48091,204475,T06,2016-12-14T18:00:00+00:00,1261.3,248.5,1176.7,232.3,35,46,48,48
48092,127516,T06,2016-12-14T18:10:00+00:00,296.9,187.6,242.8,27.3,35,45,46,46
48093,41660,T06,2016-12-14T18:20:00+00:00,1378.2,250.9,566.0,432.7,34,43,44,44
48094,45629,T06,2016-12-14T18:30:00+00:00,1259.2,160.5,1050.9,382.2,33,43,44,44
48095,45631,T06,2016-12-14T18:40:00+00:00,213.7,109.7,136.4,28.2,33,42,42,42
48096,41665,T06,2016-12-14T18:50:00+00:00,1357.4,113.1,360.0,393.5,33,39,40,40
48097,41667,T06,2016-12-14T19:00:00+00:00,1222.5,70.5,294.8,385.0,32,38,38,38
48098,147436,T06,2016-12-14T19:10:00+00:00,99.4,15.6,56.8,25.1,31,36,36,36
48099,41951,T06,2016-12-14T19:20:00+00:00,105.2,23.3,71.8,22.5,31,35,35,35
48100,149842,T06,2016-12-14T19:30:00+00:00,99.4,70.5,85.8,7.6,30,34,34,34
48101,149846,T06,2016-12-14T19:40:00+00:00,95.0,51.6,77.1,11.8,30,34,34,34
48102,69808,T06,2016-12-14T19:50:00+00:00,158.8,57.4,92.3,29.0,29,34,34,34
48103,145870,T06,2016-12-14T20:00:00+00:00,253.1,159.3,211.9,27.9,29,33,33,34
48104,41956,T06,2016-12-14T20:10:00+00:00,255.3,192.9,231.4,19.8,29,33,33,33
48105,69812,T06,2016-12-14T20:20:00+00:00,198.4,145.0,164.4,12.0,28,33,33,33
48106,69815,T06,2016-12-14T20:30:00+00:00,233.1,153.9,200.6,26.9,28,32,32,33
48107,155715,T06,2016-12-14T20:40:00+00:00,274.2,230.8,261.7,9.9,27,32,32,33
48108,41958,T06,2016-12-14T20:50:00+00:00,271.9,216.6,243.2,16.8,27,32,32,32
48109,95795,T06,2016-12-14T21:00:00+00:00,226.1,184.3,210.3,12.3,27,32,31,32
48110,196510,T06,2016-12-14T21:10:00+00:00,212.7,126.5,178.0,25.7,27,31,31,32
48111,147770,T06,2016-12-14T21:20:00+00:00,145.9,113.8,129.3,9.4,26,31,31,32
48112,41966,T06,2016-12-14T21:30:00+00:00,162.5,128.4,146.8,9.5,26,31,31,31
48113,202407,T06,2016-12-14T21:40:00+00:00,137.2,60.7,95.1,19.1,26,31,30,31
48114,196520,T06,2016-12-14T21:50:00+00:00,77.1,46.4,58.6,7.7,26,30,30,31
48115,43086,T06,2016-12-14T22:00:00+00:00,163.6,48.9,121.0,31.5,26,30,30,31
48116,194766,T06,2016-12-14T22:10:00+00:00,100.3,58.6,87.0,9.9,25,30,30,30
48117,145879,T06,2016-12-14T22:20:00+00:00,59.0,0.0,13.8,15.3,25,30,29,30
48118,202411,T06,2016-12-14T22:30:00+00:00,0.0,0.0,0.0,0.0,25,29,29,30
48119,40730,T06,2016-12-14T22:40:00+00:00,0.0,0.0,0.0,0.0,25,29,29,30
48120,155727,T06,2016-12-14T22:50:00+00:00,0.0,0.0,0.0,0.0,24,29,29,30
48121,49350,T06,2016-12-14T23:00:00+00:00,0.0,0.0,0.0,0.0,24,29,28,29
48122,145886,T06,2016-12-14T23:10:00+00:00,118.0,0.0,51.2,37.1,24,28,28,29
48123,193337,T06,2016-12-14T23:20:00+00:00,35.1,0.0,5.3,11.3,24,28,28,29
48124,16564,T06,2016-12-14T23:30:00+00:00,0.0,0.0,0.0,0.0,23,28,28,29
48125,43091,T06,2016-12-14T23:40:00+00:00,0.0,0.0,0.0,0.0,23,28,27,29
48126,145893,T06,2016-12-14T23:50:00+00:00,0.0,0.0,0.0,0.0,23,27,27,28
48127,43095,T06,2016-12-15T00:00:00+00:00,0.0,0.0,0.0,0.0,22,27,27,28
48128,40999,T06,2016-12-15T00:10:00+00:00,0.0,0.0,0.0,0.0,22,27,27,28
48129,98434,T06,2016-12-15T00:20:00+00:00,0.0,0.0,0.0,0.0,22,27,26,28
48130,169910,T06,2016-12-15T00:30:00+00:00,0.0,0.0,0.0,0.0,22,27,26,28
48131,146200,T06,2016-12-15T00:40:00+00:00,51.6,0.0,15.1,17.0,21,26,26,27
48132,202419,T06,2016-12-15T00:50:00+00:00,222.0,27.9,162.4,48.7,21,26,26,27
48133,193650,T06,2016-12-15T01:00:00+00:00,212.3,163.5,184.0,14.0,21,26,26,27
48134,193652,T06,2016-12-15T01:10:00+00:00,245.1,185.9,220.3,15.8,21,26,26,27
48135,146209,T06,2016-12-15T01:20:00+00:00,239.0,216.2,226.0,5.1,21,26,26,27
48136,146211,T06,2016-12-15T01:30:00+00:00,268.6,218.0,244.2,11.8,21,26,26,26
48137,16574,T06,2016-12-15T01:40:00+00:00,282.7,231.6,261.3,13.9,21,26,26,26
48138,43104,T06,2016-12-15T01:50:00+00:00,240.5,190.5,210.8,16.6,21,26,26,26
48139,16576,T06,2016-12-15T02:00:00+00:00,193.3,150.5,169.9,11.3,21,26,26,26
48140,146219,T06,2016-12-15T02:10:00+00:00,156.0,117.4,133.8,11.3,21,26,25,26
48141,193348,T06,2016-12-15T02:20:00+00:00,167.9,116.6,134.9,9.8,21,26,25,26
48142,196550,T06,2016-12-15T02:30:00+00:00,287.2,153.9,195.7,32.6,21,25,25,26
48143,16580,T06,2016-12-15T02:40:00+00:00,272.5,185.5,233.4,23.8,21,25,25,26
48144,96063,T06,2016-12-15T02:50:00+00:00,238.0,146.6,191.1,20.3,21,25,25,26
48145,196556,T06,2016-12-15T03:00:00+00:00,147.1,110.0,129.1,10.7,21,25,25,25
48146,16582,T06,2016-12-15T03:10:00+00:00,114.8,52.6,79.9,18.5,21,25,25,25
48147,43115,T06,2016-12-15T03:20:00+00:00,80.3,6.8,42.2,19.5,21,25,25,25
48148,193687,T06,2016-12-15T03:30:00+00:00,197.3,6.9,102.5,58.5,21,25,24,25
48149,193689,T06,2016-12-15T03:40:00+00:00,314.3,166.5,249.7,39.2,21,25,24,25
48150,202425,T06,2016-12-15T03:50:00+00:00,1364.2,281.0,968.5,425.9,21,25,25,25
48151,98452,T06,2016-12-15T04:00:00+00:00,1260.5,1232.8,1248.9,4.7,22,28,29,29
48152,16586,T06,2016-12-15T04:10:00+00:00,1256.9,1235.9,1249.1,3.2,23,31,32,33
48153,145904,T06,2016-12-15T04:20:00+00:00,1264.3,1235.4,1249.8,4.1,24,34,36,36
48154,40756,T06,2016-12-15T04:30:00+00:00,1305.2,1232.0,1264.9,14.7,26,37,39,40
48155,98458,T06,2016-12-15T04:40:00+00:00,1396.2,1248.5,1310.2,33.7,28,41,42,43
48156,149902,T06,2016-12-15T04:50:00+00:00,1385.3,1259.8,1312.8,32.5,31,44,45,46
48157,169934,T06,2016-12-15T05:00:00+00:00,1395.6,1247.7,1289.2,24.8,33,47,48,49
48158,193361,T06,2016-12-15T05:10:00+00:00,1451.5,1246.9,1346.5,45.3,35,49,51,51
48159,193362,T06,2016-12-15T05:20:00+00:00,1308.0,1212.5,1260.9,17.2,35,50,52,52
48160,96077,T06,2016-12-15T05:30:00+00:00,1271.8,214.1,751.6,503.8,36,50,52,52
48161,145917,T06,2016-12-15T05:40:00+00:00,242.1,172.1,215.8,15.6,36,48,49,49
48162,145921,T06,2016-12-15T05:50:00+00:00,1357.0,163.6,396.3,349.0,35,45,46,46
48163,169941,T06,2016-12-15T06:00:00+00:00,1255.2,202.3,885.8,476.8,34,43,44,44
48164,202433,T06,2016-12-15T06:10:00+00:00,286.3,208.0,239.6,17.0,33,41,42,42
48165,69838,T06,2016-12-15T06:20:00+00:00,301.0,242.4,268.2,16.5,32,39,40,40
48166,41048,T06,2016-12-15T06:30:00+00:00,493.1,291.3,303.8,15.7,31,37,37,37
48167,193375,T06,2016-12-15T06:40:00+00:00,1388.0,518.1,1234.4,90.3,29,36,37,37
48168,69839,T06,2016-12-15T06:50:00+00:00,1264.2,1237.4,1251.5,3.6,29,38,39,40
48169,16597,T06,2016-12-15T07:00:00+00:00,1281.0,1241.3,1258.0,7.6,29,40,41,42
48170,41053,T06,2016-12-15T07:10:00+00:00,1273.7,1232.9,1251.5,6.5,29,42,43,43
48171,193380,T06,2016-12-15T07:20:00+00:00,1260.3,245.4,818.2,475.3,30,42,44,44
48172,193701,T06,2016-12-15T07:30:00+00:00,1380.4,311.1,1180.7,226.5,30,41,43,43
48173,96091,T06,2016-12-15T07:40:00+00:00,1256.6,1236.1,1248.8,3.1,30,43,44,44
48174,41065,T06,2016-12-15T07:50:00+00:00,1258.0,1238.4,1248.5,2.8,30,44,46,46
48175,49386,T06,2016-12-15T08:00:00+00:00,1259.1,1239.8,1248.7,1.8,31,45,47,47
48176,96095,T06,2016-12-15T08:10:00+00:00,1254.6,1239.6,1248.8,1.9,31,46,47,47
48177,49392,T06,2016-12-15T08:20:00+00:00,1258.3,223.9,570.3,460.9,32,45,47,47
48178,145939,T06,2016-12-15T08:30:00+00:00,1364.9,230.5,918.4,452.0,32,43,44,44
48179,40771,T06,2016-12-15T08:40:00+00:00,1264.6,1237.8,1248.8,3.9,31,43,45,45
48180,202435,T06,2016-12-15T08:50:00+00:00,1267.8,1227.6,1249.0,7.2,31,44,46,46
48181,40776,T06,2016-12-15T09:00:00+00:00,1282.9,1207.1,1252.9,11.6,31,45,47,47
48182,41072,T06,2016-12-15T09:10:00+00:00,1297.1,1222.6,1256.3,11.6,32,46,48,48
48183,69851,T06,2016-12-15T09:20:00+00:00,1385.6,1217.9,1257.7,24.8,32,47,48,48
48184,149923,T06,2016-12-15T09:30:00+00:00,1265.3,151.2,1150.6,292.6,33,47,49,49
48185,69853,T06,2016-12-15T09:40:00+00:00,1387.3,162.9,1025.7,406.7,33,46,48,48
48186,202437,T06,2016-12-15T09:50:00+00:00,302.2,231.1,260.3,19.4,33,44,45,45
48187,69854,T06,2016-12-15T10:00:00+00:00,269.5,86.1,196.8,54.3,33,42,42,42
48188,16613,T06,2016-12-15T10:10:00+00:00,279.4,52.9,149.6,73.0,32,39,40,40
48189,169956,T06,2016-12-15T10:20:00+00:00,1400.4,194.5,924.2,460.0,31,37,38,38
48190,149931,T06,2016-12-15T10:30:00+00:00,1268.0,142.0,530.8,487.4,30,38,38,38
48191,196596,T06,2016-12-15T10:40:00+00:00,273.6,204.0,233.0,18.9,29,36,36,36
48192,96109,T06,2016-12-15T10:50:00+00:00,207.8,124.9,158.3,23.0,29,35,35,35
48193,155759,T06,2016-12-15T11:00:00+00:00,204.3,143.0,172.8,16.1,28,34,34,34
48194,41078,T06,2016-12-15T11:10:00+00:00,225.5,155.1,177.9,18.9,28,34,34,34
48195,96113,T06,2016-12-15T11:20:00+00:00,274.5,165.8,218.3,28.3,27,33,33,34
48196,169961,T06,2016-12-15T11:30:00+00:00,305.8,146.7,222.1,46.1,27,33,33,33
48197,149935,T06,2016-12-15T11:40:00+00:00,175.5,106.5,141.6,14.9,27,33,32,33
48198,16624,T06,2016-12-15T11:50:00+00:00,174.6,74.2,112.5,28.7,27,32,32,33
48199,41087,T06,2016-12-15T12:00:00+00:00,148.2,75.0,116.5,19.4,26,32,32,32
48200,41088,T06,2016-12-15T12:10:00+00:00,168.0,82.7,130.5,20.8,26,32,31,32
48201,146277,T06,2016-12-15T12:20:00+00:00,164.1,111.5,140.4,13.6,26,31,31,32
48202,193407,T06,2016-12-15T12:30:00+00:00,1257.4,137.2,276.4,167.5,26,31,31,31
48203,49415,T06,2016-12-15T12:40:00+00:00,1368.3,17.8,530.1,496.4,26,31,31,32
48204,43159,T06,2016-12-15T12:50:00+00:00,310.5,175.8,245.5,36.9,26,31,31,31
